"gene","symbol","outcome","nsnp","b","se","pval","q","method","ok","note"
"ENSG00000090612","ZNF268","cad",1,0.230801330583725,0.0568391336512159,4.8945496450067e-05,0.0033408146995569,"Wald ratio",TRUE,"lead rs62644541 (cis p=3.4e-74)"
"ENSG00000092929","UNC13D","cad",1,0.160163754977835,0.0459662794555222,0.000493287818080084,0.0190499966587506,"Wald ratio",TRUE,"lead rs2290769 (cis p=4.3e-135)"
"ENSG00000094975","SUCO","cad",1,-0.440845895916074,0.119147539436777,0.000215599466954777,0.0100441973890836,"Wald ratio",TRUE,"lead rs730278 (cis p=9.1e-16)"
"ENSG00000096996","IL12RB1","cad",1,0.0818360129620864,0.0222346903142273,0.000232726345151158,0.0107398085380291,"Wald ratio",TRUE,"lead rs1099561 (cis p=3.3e-310)"
"ENSG00000099331","MYO9B","cad",1,-0.323779241031622,0.103020667600971,0.00167307472215232,0.0446406755410641,"Wald ratio",TRUE,"lead rs998488 (cis p=1.5e-47)"
"ENSG00000099889","ARVCF","cad",1,0.221011439983889,0.0687082196841107,0.00129689181609336,0.0370991957137817,"Wald ratio",TRUE,"lead rs165599 (cis p=2.4e-47)"
"ENSG00000100296","THOC5","cad",1,-0.244453058420176,0.0513428053735166,1.92450906291879e-06,0.000259102481636084,"Wald ratio",TRUE,"lead rs73159006 (cis p=3.9e-118)"
"ENSG00000100359","SGSM3","cad",1,0.842799731348714,0.238975681399744,0.000420745337294277,0.0169526685998475,"Wald ratio",TRUE,"lead rs8192452 (cis p=2e-22)"
"ENSG00000100815","TRIP11","cad",1,-0.128659507518668,0.0370910291945711,0.000522885779480487,0.0197766722007117,"Wald ratio",TRUE,"lead rs67089639 (cis p=1.3e-206)"
"ENSG00000102755","FLT1","cad",1,0.158165942555374,0.0417896637520889,0.000153825976317408,0.00803343844291088,"Wald ratio",TRUE,"lead rs56728557 (cis p=7.8e-113)"
"ENSG00000102967","DHODH","cad",1,0.376118367986019,0.0705221939973786,9.64260673022826e-08,2.05080077921884e-05,"Wald ratio",TRUE,"lead rs3213422 (cis p=1.8e-37)"
"ENSG00000102978","POLR2C","cad",1,0.175262912577228,0.0481765352108019,0.000274836990562892,0.0123083737691265,"Wald ratio",TRUE,"lead rs2074545 (cis p=2e-84)"
"ENSG00000103549","RNF40","cad",1,-0.193935083745022,0.0544071275664766,0.000364528036634193,0.0151114376768553,"Wald ratio",TRUE,"lead rs17880887 (cis p=3.8e-91)"
"ENSG00000103653","CSK","cad",1,0.101666594350504,0.0282660486535033,0.000322187939231477,0.0138805038880744,"Wald ratio",TRUE,"lead rs11072502 (cis p=3.3e-310)"
"ENSG00000103671","TRIP4","cad",1,-0.129890016163498,0.0383660901835244,0.000710377940669007,0.0247033087187623,"Wald ratio",TRUE,"lead rs1008917 (cis p=3.3e-310)"
"ENSG00000103811","CTSH","cad",1,-0.0855521367220559,0.0252110161354851,0.000690200158335528,0.0242894180421436,"Wald ratio",TRUE,"lead rs10152587 (cis p=3.3e-310)"
"ENSG00000103932","RPAP1","cad",1,-0.0682060372318023,0.0219646560576991,0.00190109802493486,0.048688679783454,"Wald ratio",TRUE,"lead rs1077809 (cis p=3.3e-310)"
"ENSG00000103942","HOMER2","cad",1,-0.192533048556838,0.0610261002122121,0.00160536849945,0.0433065858996852,"Wald ratio",TRUE,"lead rs12442894 (cis p=6.3e-95)"
"ENSG00000104081","BMF","cad",1,0.17400266237149,0.0559834652847404,0.00188289178114655,0.0485614005067235,"Wald ratio",TRUE,"lead rs62018159 (cis p=3.7e-121)"
"ENSG00000104147","OIP5","cad",1,0.329401829386779,0.0812809708876468,5.0644723389388e-05,0.00344079312842254,"Wald ratio",TRUE,"lead rs11070327 (cis p=1.6e-35)"
"ENSG00000104497","SNX16","cad",1,0.044744154613088,0.0114324271698639,9.08574933437649e-05,0.00546448243778586,"Wald ratio",TRUE,"lead rs10087411 (cis p=3.3e-310)"
"ENSG00000105287","PRKD2","cad",1,0.106196223353763,0.0281374608886038,0.000160526100121122,0.00829479056083617,"Wald ratio",TRUE,"lead rs11083846 (cis p=3.3e-310)"
"ENSG00000105323","HNRNPUL1","cad",1,-0.348968675765647,0.0551400721447884,2.47127745741023e-10,1.20886655624984e-07,"Wald ratio",TRUE,"lead rs34075897 (cis p=1.3e-91)"
"ENSG00000105329","TGFB1","cad",1,-1.22076839145754,0.195592725703142,4.33729030509136e-10,1.92877985537017e-07,"Wald ratio",TRUE,"lead rs1963413 (cis p=1.8e-07)"
"ENSG00000105341","ATP5SL","cad",1,0.21515677614241,0.0386874960256069,2.67613630763868e-08,6.77108626113751e-06,"Wald ratio",TRUE,"lead rs9304593 (cis p=1.4e-151)"
"ENSG00000105726","ATP13A1","cad",1,-0.201524851842718,0.0394739400516665,3.30334486392276e-07,6.37849814185086e-05,"Wald ratio",TRUE,"lead rs10401969 (cis p=3.3e-310)"
"ENSG00000105767","CADM4","cad",1,0.619919836634753,0.130428678499886,2.00478689359048e-06,0.000260356174012745,"Wald ratio",TRUE,"lead rs4760 (cis p=7.4e-30)"
"ENSG00000105856","HBP1","cad",1,-0.262634650059081,0.0592408985095672,9.27872406279677e-06,0.000874871620047205,"Wald ratio",TRUE,"lead rs4730220 (cis p=3.5e-72)"
"ENSG00000106049","HIBADH","cad",1,-0.100094163207385,0.0269121099189666,0.000199777048463943,0.0097077092258555,"Wald ratio",TRUE,"lead rs10155851 (cis p=3.3e-310)"
"ENSG00000106392","C1GALT1","cad",1,0.137512661911122,0.0360970737516696,0.000139234698544716,0.00753332293110245,"Wald ratio",TRUE,"lead rs1010365 (cis p=3.3e-310)"
"ENSG00000106771","TMEM245","cad",1,-0.0676904212393575,0.0215378613034319,0.00167307472215231,0.0446406755410641,"Wald ratio",TRUE,"lead rs1044905 (cis p=3.3e-310)"
"ENSG00000107175","CREB3","cad",1,-0.362333989855088,0.111638040117514,0.0011719761537072,0.0348859027498036,"Wald ratio",TRUE,"lead rs1570249 (cis p=1e-19)"
"ENSG00000107185","RGP1","cad",1,-0.095237229307417,0.0301584559473487,0.0015891292821006,0.0431062332991244,"Wald ratio",TRUE,"lead rs10814274 (cis p=1.8e-246)"
"ENSG00000107779","BMPR1A","cad",1,-0.22037680189226,0.0539318755685699,4.38482803817187e-05,0.00307882064402738,"Wald ratio",TRUE,"lead rs58477734 (cis p=9.4e-31)"
"ENSG00000107798","LIPA","cad",1,0.071002362638286,0.0130552731302655,5.37019236017436e-08,1.25091385532633e-05,"Wald ratio",TRUE,"lead rs1041388 (cis p=3.3e-310)"
"ENSG00000107954","NEURL","cad",1,0.65533822281155,0.209823202917733,0.0017884285334477,0.0466928688549916,"Wald ratio",TRUE,"lead rs12411463 (cis p=1.5e-08)"
"ENSG00000107960","OBFC1","cad",1,0.175204581774723,0.0378820717350751,3.7459840111134e-06,0.000439778522904714,"Wald ratio",TRUE,"lead rs11191865 (cis p=9.8e-70)"
"ENSG00000108219","TSPAN14","cad",1,-0.287677674221678,0.0428750379849616,1.9505512847727e-11,1.43121700520197e-08,"Wald ratio",TRUE,"lead rs12260962 (cis p=9.4e-141)"
"ENSG00000108262","GIT1","cad",1,0.0986714624263871,0.0215960181914357,4.90137406411545e-06,0.000544906548415865,"Wald ratio",TRUE,"lead rs11080105 (cis p=3.3e-310)"
"ENSG00000108551","RASD1","cad",1,-0.327205882352941,0.0550536881419234,2.79176515655739e-09,9.99247650548286e-07,"Wald ratio",TRUE,"lead rs12449964 (cis p=8e-66)"
"ENSG00000108604","SMARCD2","cad",1,-0.0946679612417765,0.0292693213501145,0.00121909272024625,0.0354152922652271,"Wald ratio",TRUE,"lead rs11656575 (cis p=3.3e-310)"
"ENSG00000108771","DHX58","cad",1,-0.13225836830039,0.026313183222067,4.999923035112e-07,8.63222006356102e-05,"Wald ratio",TRUE,"lead rs2277621 (cis p=1.3e-260)"
"ENSG00000108773","KAT2A","cad",1,-0.393298144887063,0.0796101985118828,7.80030618486724e-07,0.000127188325847696,"Wald ratio",TRUE,"lead rs35184688 (cis p=1.8e-19)"
"ENSG00000108774","RAB5C","cad",1,0.459563494614342,0.094740781966649,1.22997810227051e-06,0.000189999248955997,"Wald ratio",TRUE,"lead rs2285657 (cis p=3.4e-14)"
"ENSG00000108784","NAGLU","cad",1,-0.23059659802354,0.0531486582805186,1.43321705014131e-05,0.00125193215540617,"Wald ratio",TRUE,"lead rs1032070 (cis p=9.1e-96)"
"ENSG00000108788","MLX","cad",1,0.302512416437894,0.0645218790304599,2.75181852895587e-06,0.000333743280267995,"Wald ratio",TRUE,"lead rs60929812 (cis p=6.7e-63)"
"ENSG00000109917","ZNF259","cad",1,-0.537565095989957,0.11195417661753,1.57361291707618e-06,0.000226060012237706,"Wald ratio",TRUE,"lead rs35120633 (cis p=3.8e-25)"
"ENSG00000109919","MTCH2","cad",1,-0.792206620498124,0.177756609193042,8.32337002311436e-06,0.000803588520323705,"Wald ratio",TRUE,"lead rs143001834 (cis p=7.8e-34)"
"ENSG00000110063","DCPS","cad",1,-0.141450540598321,0.042389087084839,0.000847011972527612,0.0279842683985049,"Wald ratio",TRUE,"lead rs11220426 (cis p=3.3e-310)"
"ENSG00000110693","SOX6","cad",1,-1.01989126460609,0.215634153088144,2.2481892747166e-06,0.000284415324193673,"Wald ratio",TRUE,"lead rs34812104 (cis p=1.2e-09)"
"ENSG00000110944","IL23A","cad",1,-0.690587357830713,0.219014847769169,0.00161517042808772,0.043411402989354,"Wald ratio",TRUE,"lead rs2695782 (cis p=1.4e-16)"
"ENSG00000111252","SH2B3","cad",1,0.285529747739468,0.0495608629495968,8.3520958552085e-09,2.6078086526635e-06,"Wald ratio",TRUE,"lead rs587914 (cis p=5.8e-126)"
"ENSG00000111271","ACAD10","cad",1,-0.57264172479638,0.127060321915306,6.57973247462932e-06,0.000684805489824009,"Wald ratio",TRUE,"lead rs10774634 (cis p=1.1e-23)"
"ENSG00000111300","NAA25","cad",1,-0.438411596530095,0.0814672890103816,7.38909789936422e-08,1.64295472232076e-05,"Wald ratio",TRUE,"lead rs78745958 (cis p=1.4e-99)"
"ENSG00000111424","VDR","cad",1,-0.180160354430799,0.0579826428053147,0.00188905087120258,0.0486347746226279,"Wald ratio",TRUE,"lead rs7975232 (cis p=6.5e-56)"
"ENSG00000111674","ENO2","cad",1,-0.521738013901368,0.144663722036288,0.000310286273149354,0.0135519376740082,"Wald ratio",TRUE,"lead rs11064444 (cis p=7.4e-11)"
"ENSG00000112242","E2F3","cad",1,0.288001833225413,0.0820805224692426,0.000450180765695016,0.017831368517343,"Wald ratio",TRUE,"lead rs6937778 (cis p=1.1e-16)"
"ENSG00000113070","HBEGF","cad",1,0.222790938070865,0.0685510578679585,0.00115405008478153,0.0345626224370797,"Wald ratio",TRUE,"lead rs73257091 (cis p=4.6e-69)"
"ENSG00000113163","COL4A3BP","cad",1,-0.633860923656617,0.167729352106059,0.000157415318990036,0.00816279083455401,"Wald ratio",TRUE,"lead rs10515198 (cis p=8.1e-17)"
"ENSG00000113441","LNPEP","cad",1,0.106564394256784,0.0260790500712804,4.38482803817187e-05,0.00307882064402738,"Wald ratio",TRUE,"lead rs2617439 (cis p=1.6e-283)"
"ENSG00000114021","NIT2","cad",1,-0.0998039745714747,0.030867208630353,0.00122354706497241,0.0354152922652271,"Wald ratio",TRUE,"lead rs2289506 (cis p=3.2e-119)"
"ENSG00000114270","COL7A1","cad",1,-0.68925547344641,0.151239510360543,5.17963923483427e-06,0.000554826319497758,"Wald ratio",TRUE,"lead rs6446277 (cis p=7.7e-13)"
"ENSG00000114902","SPCS1","cad",1,0.124252230712211,0.037784304076228,0.00100736547497573,0.0318970148542897,"Wald ratio",TRUE,"lead rs2289247 (cis p=5e-110)"
"ENSG00000115128","SF3B14","cad",1,0.673780739980314,0.177803250828139,0.000150966802500765,0.00794063737168001,"Wald ratio",TRUE,"lead rs10185680 (cis p=1.9e-07)"
"ENSG00000115486","GGCX","cad",1,0.244737140730849,0.0267754645329336,6.22500257722809e-20,2.28379782052056e-16,"Wald ratio",TRUE,"lead rs1009 (cis p=3.3e-310)"
"ENSG00000115525","ST3GAL5","cad",1,-0.0903770724558367,0.027113121736751,0.000858120666393676,0.0279842683985049,"Wald ratio",TRUE,"lead rs10496320 (cis p=3.3e-310)"
"ENSG00000115705","TPO","cad",1,0.250382486685938,0.0788497333762346,0.00149610181261066,0.0410379328973112,"Wald ratio",TRUE,"lead rs732609 (cis p=3.3e-37)"
"ENSG00000115718","PROC","cad",1,-0.163975081015436,0.0523690049316314,0.00174124657504404,0.0458757513263398,"Wald ratio",TRUE,"lead rs971207 (cis p=7.4e-95)"
"ENSG00000115825","PRKD3","cad",1,0.0970536992976779,0.0261468870254018,0.000205738199016692,0.00977089990475714,"Wald ratio",TRUE,"lead rs10177970 (cis p=3.3e-310)"
"ENSG00000116030","SUMO1","cad",1,0.720319462322557,0.199897267056021,0.000314023260425539,0.013674455034851,"Wald ratio",TRUE,"lead rs7593110 (cis p=2.5e-07)"
"ENSG00000116983","HPCAL4","cad",1,0.0812472631071544,0.0205197865867898,7.51195944082581e-05,0.00471102584590251,"Wald ratio",TRUE,"lead rs10465833 (cis p=3.3e-310)"
"ENSG00000117399","CDC20","cad",1,-0.387061745632073,0.112495778287154,0.000580258700407626,0.0212590392282642,"Wald ratio",TRUE,"lead rs839764 (cis p=2.1e-08)"
"ENSG00000117400","MPL","cad",1,-0.151210038240483,0.0439477451043768,0.000580258700407626,0.0212590392282642,"Wald ratio",TRUE,"lead rs839764 (cis p=1.2e-46)"
"ENSG00000117602","RCAN3","cad",1,0.503942570486799,0.159366453914629,0.00156602330068767,0.0426370907933053,"Wald ratio",TRUE,"lead rs11805096 (cis p=3.3e-35)"
"ENSG00000117632","STMN1","cad",1,0.21667956182845,0.0622844084608096,0.00050352670424956,0.0191928685321099,"Wald ratio",TRUE,"lead rs1257156 (cis p=7.5e-77)"
"ENSG00000117676","RPS6KA1","cad",1,-0.173617220052048,0.0461601339027271,0.000169104186983037,0.00861668036102802,"Wald ratio",TRUE,"lead rs4970485 (cis p=1.2e-146)"
"ENSG00000117682","DHDDS","cad",1,0.300574777062763,0.0837043682959593,0.00032952656876164,0.0141389156361422,"Wald ratio",TRUE,"lead rs3816539 (cis p=3.1e-44)"
"ENSG00000118292","C1orf54","cad",1,-0.320136207463407,0.0861905173939941,0.000203778459561511,0.00974087587643379,"Wald ratio",TRUE,"lead rs61817552 (cis p=3.1e-22)"
"ENSG00000118513","MYB","cad",1,0.714536481921476,0.203705575986386,0.000452011522211352,0.017831368517343,"Wald ratio",TRUE,"lead rs34164109 (cis p=1.4e-08)"
"ENSG00000118620","ZNF430","cad",1,-0.173259014208594,0.0438922835995106,7.90149177756325e-05,0.00489259037281606,"Wald ratio",TRUE,"lead rs35717293 (cis p=5e-116)"
"ENSG00000118640","VAMP8","cad",1,-0.152118957344219,0.0166425730683694,6.22500257722809e-20,2.28379782052056e-16,"Wald ratio",TRUE,"lead rs1009 (cis p=3.3e-310)"
"ENSG00000118900","UBN1","cad",1,0.317977059746899,0.0917871925042594,0.000531641517638427,0.020056142085717,"Wald ratio",TRUE,"lead rs9745736 (cis p=5.9e-27)"
"ENSG00000119242","CCDC92","cad",1,-0.180599055979531,0.0484214860234976,0.000191685269394421,0.00950581371126888,"Wald ratio",TRUE,"lead rs3768 (cis p=6e-163)"
"ENSG00000119285","HEATR1","cad",1,0.254136709293979,0.070865043937744,0.000335522792631703,0.0143133633193902,"Wald ratio",TRUE,"lead rs4233465 (cis p=3e-46)"
"ENSG00000119401","TRIM32","cad",1,-0.17956011997248,0.0528117999919059,0.000673858531353761,0.0238861689555953,"Wald ratio",TRUE,"lead rs2900132 (cis p=1.3e-90)"
"ENSG00000119640","ACYP1","cad",1,0.407719461853164,0.0861595843916119,2.2216196436328e-06,0.000283497984959229,"Wald ratio",TRUE,"lead rs175469 (cis p=7.6e-31)"
"ENSG00000119684","MLH3","cad",1,0.0980198765577763,0.0173158141553169,1.50744224424934e-08,4.17390847818101e-06,"Wald ratio",TRUE,"lead rs10129657 (cis p=3.3e-310)"
"ENSG00000119718","EIF2B2","cad",1,0.0757145472859295,0.0133754405300065,1.50744224424936e-08,4.17390847818101e-06,"Wald ratio",TRUE,"lead rs10129657 (cis p=3.3e-310)"
"ENSG00000119950","MXI1","cad",1,0.106980144610034,0.0326089210843418,0.00103549176416167,0.0322629334162897,"Wald ratio",TRUE,"lead rs2855469 (cis p=9.6e-212)"
"ENSG00000119969","HELLS","cad",1,0.0792807583607614,0.0253876585761989,0.0017913516296668,0.0466928688549916,"Wald ratio",TRUE,"lead rs1018602 (cis p=3.3e-310)"
"ENSG00000121211","MND1","cad",1,0.510091984269926,0.162060474169091,0.00164650022698907,0.0440919540712858,"Wald ratio",TRUE,"lead rs17029886 (cis p=3.8e-11)"
"ENSG00000121989","ACVR2A","cad",1,0.12336591624053,0.0385913891829351,0.00138999151152174,0.038779706143691,"Wald ratio",TRUE,"lead rs11886876 (cis p=6e-174)"
"ENSG00000123810","B9D2","cad",1,0.40532106303277,0.0598531103442173,1.27075779301013e-11,1.09696297720139e-08,"Wald ratio",TRUE,"lead rs4803457 (cis p=1.9e-64)"
"ENSG00000124196","GTSF1L","cad",1,0.535195139984094,0.166554504144428,0.00131203921083597,0.0373867483864424,"Wald ratio",TRUE,"lead rs420755 (cis p=3.4e-15)"
"ENSG00000124226","RNF114","cad",1,0.181701314614923,0.0442454499874001,4.01409853015111e-05,0.00285955805485279,"Wald ratio",TRUE,"lead rs601849 (cis p=1.2e-163)"
"ENSG00000124374","PAIP2B","cad",1,0.459225361907944,0.130987099873071,0.000455096327759508,0.0179049292489833,"Wald ratio",TRUE,"lead rs13035834 (cis p=1e-25)"
"ENSG00000124562","SNRPC","cad",1,-0.129979548238451,0.030463956618387,1.98415277711095e-05,0.0016638538288059,"Wald ratio",TRUE,"lead rs3798352 (cis p=1.6e-262)"
"ENSG00000124733","MEA1","cad",1,-0.905516044449566,0.274313979462311,0.000963338750788189,0.0309343461002553,"Wald ratio",TRUE,"lead rs116750300 (cis p=2.1e-30)"
"ENSG00000125510","OPRL1","cad",1,0.0837332109504172,0.0190009978695178,1.0491881945156e-05,0.00096230229715728,"Wald ratio",TRUE,"lead rs12625329 (cis p=3.3e-310)"
"ENSG00000125686","MED1","cad",1,0.191321990203283,0.0588683046779331,0.00115405008478154,0.0345626224370797,"Wald ratio",TRUE,"lead rs12450559 (cis p=1.5e-73)"
"ENSG00000125743","SNRPD2","cad",1,-0.137881424618676,0.0407503805553171,0.000715521430023341,0.0248233498477365,"Wald ratio",TRUE,"lead rs36040835 (cis p=2.5e-219)"
"ENSG00000125970","RALY","cad",1,1.24168028611327,0.286749695703719,1.48981634771989e-05,0.00128606205310526,"Wald ratio",TRUE,"lead rs819168 (cis p=4.4e-10)"
"ENSG00000125971","DYNLRB1","cad",1,1.14078277053055,0.263448744392675,1.48981634771989e-05,0.00128606205310526,"Wald ratio",TRUE,"lead rs819168 (cis p=1.3e-11)"
"ENSG00000126214","KLC1","cad",1,0.118903322960125,0.0287008020938233,3.4300562234013e-05,0.00249188490487198,"Wald ratio",TRUE,"lead rs10431750 (cis p=3.3e-310)"
"ENSG00000126838","PZP","cad",1,-0.0486734461471672,0.0155228828253128,0.00171506911046911,0.0452673366836946,"Wald ratio",TRUE,"lead rs10842696 (cis p=3.3e-310)"
"ENSG00000127125","PPCS","cad",1,0.619076366154123,0.176451717889339,0.000450684307757227,0.017831368517343,"Wald ratio",TRUE,"lead rs12726458 (cis p=2.8e-09)"
"ENSG00000127415","IDUA","cad",1,-0.107813438996301,0.0281674750530876,0.000129406067643487,0.00713922572431642,"Wald ratio",TRUE,"lead rs11724804 (cis p=2e-130)"
"ENSG00000127616","SMARCA4","cad",1,0.358478017065554,0.0563586573221618,2.00894249383195e-10,1.01659417575807e-07,"Wald ratio",TRUE,"lead rs73013167 (cis p=2e-82)"
"ENSG00000128607","KLHDC10","cad",1,0.0807362303296275,0.0238913334648898,0.000726679262071628,0.0250918074609438,"Wald ratio",TRUE,"lead rs10279425 (cis p=3.3e-310)"
"ENSG00000129055","ANAPC13","cad",1,-0.046099098386622,0.0138297295159866,0.000858120666393674,0.0279842683985049,"Wald ratio",TRUE,"lead rs10804632 (cis p=3.3e-310)"
"ENSG00000129351","ILF3","cad",1,-1.08035818409048,0.184083377736087,4.38821710768473e-09,1.46357013761985e-06,"Wald ratio",TRUE,"lead rs12610411 (cis p=3.9e-09)"
"ENSG00000130201","EXOC3L2","cad",1,0.911756133552951,0.141924303807771,1.32527856320749e-10,7.48017804425766e-08,"Wald ratio",TRUE,"lead rs145605569 (cis p=1.4e-16)"
"ENSG00000130202","PVRL2","cad",1,0.077850590892797,0.0236762106323455,0.00100853253099764,0.0318970148542897,"Wald ratio",TRUE,"lead rs10410835 (cis p=3.3e-310)"
"ENSG00000130475","FCHO1","cad",1,-0.20005021329478,0.0276872614891411,4.99805113605979e-13,7.23314894439778e-10,"Wald ratio",TRUE,"lead rs10402507 (cis p=6.8e-206)"
"ENSG00000130529","TRPM4","cad",1,-0.121204677528026,0.0356146445816949,0.000665952180678646,0.0237205054647066,"Wald ratio",TRUE,"lead rs12151119 (cis p=1.4e-189)"
"ENSG00000130733","YIPF2","cad",1,0.427630572350838,0.102847859172986,3.21193955521988e-05,0.0023805663117602,"Wald ratio",TRUE,"lead rs1541596 (cis p=5.6e-15)"
"ENSG00000131127","ZNF141","cad",1,0.556565583903374,0.155575419122597,0.000346942937885365,0.0145885031904519,"Wald ratio",TRUE,"lead rs55789238 (cis p=3.4e-10)"
"ENSG00000131470","PSMC3IP","cad",1,0.521624214421213,0.108162880582325,1.41712704254932e-06,0.000207963393494114,"Wald ratio",TRUE,"lead rs12938909 (cis p=8.1e-24)"
"ENSG00000132128","LRRC41","cad",1,-1.44332837754754,0.410718947704802,0.000441162050522619,0.0175925355745093,"Wald ratio",TRUE,"lead rs78378261 (cis p=6.8e-16)"
"ENSG00000132361","CLUH","cad",1,-0.902359812629512,0.265399944891033,0.000673858531353762,0.0238861689555953,"Wald ratio",TRUE,"lead rs62069983 (cis p=1.3e-09)"
"ENSG00000132475","H3F3B","cad",1,0.249243795122961,0.0800679549099668,0.00185256753062603,0.0479478457000653,"Wald ratio",TRUE,"lead rs2125345 (cis p=9.9e-42)"
"ENSG00000132589","FLOT2","cad",1,-0.358781378577042,0.100392954555961,0.000351877382533813,0.0147116825888425,"Wald ratio",TRUE,"lead rs6505095 (cis p=2.9e-27)"
"ENSG00000132694","ARHGEF11","cad",1,0.272729930934461,0.0791124990496909,0.000566076067505642,0.0211917507414421,"Wald ratio",TRUE,"lead rs2275206 (cis p=1.5e-65)"
"ENSG00000132698","RAB25","cad",1,0.382535427880165,0.119208714734749,0.00133218236674142,0.0378138805259775,"Wald ratio",TRUE,"lead rs2275073 (cis p=8.9e-23)"
"ENSG00000132773","TOE1","cad",1,-1.11813031460361,0.339857238481341,0.00100187382757144,0.0318235896528375,"Wald ratio",TRUE,"lead rs113046963 (cis p=1.7e-07)"
"ENSG00000132793","LPIN3","cad",1,0.89672651546477,0.176405216157004,3.70868010561491e-07,6.88922538606315e-05,"Wald ratio",TRUE,"lead rs6129731 (cis p=4e-09)"
"ENSG00000132823","C20orf111","cad",1,-0.0772682058581293,0.0206492619103622,0.000182608401294099,0.0091662684566652,"Wald ratio",TRUE,"lead rs13043397 (cis p=3.3e-310)"
"ENSG00000133027","PEMT","cad",1,-0.198111803095952,0.0489263967160043,5.13973311036439e-05,0.00347583333615657,"Wald ratio",TRUE,"lead rs12947517 (cis p=1.4e-107)"
"ENSG00000133246","PRAM1","cad",1,-0.150866686219372,0.0346883256635782,1.36631104191262e-05,0.0012151887600041,"Wald ratio",TRUE,"lead rs7508201 (cis p=2.8e-101)"
"ENSG00000133789","SWAP70","cad",1,-0.183343186942835,0.0291101995981659,3.01033253118923e-10,1.42505257726458e-07,"Wald ratio",TRUE,"lead rs360155 (cis p=3.6e-265)"
"ENSG00000133794","ARNTL","cad",1,-0.0852688390366026,0.0261307732531524,0.00110178116462402,0.033544893342028,"Wald ratio",TRUE,"lead rs10741616 (cis p=3.3e-310)"
"ENSG00000133805","AMPD3","cad",1,-0.267282438933551,0.0740559623796782,0.000307148190428511,0.0134549244613087,"Wald ratio",TRUE,"lead rs55781348 (cis p=1e-96)"
"ENSG00000134222","PSRC1","cad",1,-0.343267817304629,0.0220696420621176,1.49831169753726e-54,2.19877241613593e-50,"Wald ratio",TRUE,"lead rs12740374 (cis p=3.3e-310)"
"ENSG00000134242","PTPN22","cad",1,0.175610955327983,0.0431710265181292,4.74597776251255e-05,0.00330081628743468,"Wald ratio",TRUE,"lead rs2884603 (cis p=4.6e-130)"
"ENSG00000134243","SORT1","cad",1,-0.669020720842,0.0989877597164184,1.39311577748154e-11,1.13577633525231e-08,"Wald ratio",TRUE,"lead rs657420 (cis p=1.4e-24)"
"ENSG00000134262","AP4B1","cad",1,0.149252827248446,0.0431326977828078,0.000539538898644492,0.0203018803528408,"Wald ratio",TRUE,"lead rs1217397 (cis p=8.5e-142)"
"ENSG00000134852","CLOCK","cad",1,-0.141563848794485,0.0373213783185462,0.000148776139096564,0.00788191278426741,"Wald ratio",TRUE,"lead rs11133386 (cis p=3.5e-159)"
"ENSG00000135074","ADAM19","cad",1,-0.201909372101374,0.0505836111159231,6.56299336290316e-05,0.00422420735090368,"Wald ratio",TRUE,"lead rs10476050 (cis p=3.3e-310)"
"ENSG00000135100","HNF1A","cad",1,0.299610101891906,0.0801986636377324,0.000187082869508225,0.00933823506814014,"Wald ratio",TRUE,"lead rs1169307 (cis p=3e-31)"
"ENSG00000135473","PAN2","cad",1,-0.547368546650973,0.171324903195795,0.00139871905618745,0.0388018944225913,"Wald ratio",TRUE,"lead rs76430365 (cis p=7.6e-31)"
"ENSG00000136040","PLXNC1","cad",1,-0.251340646465602,0.0739731668527525,0.00067948121878473,0.0239952202690773,"Wald ratio",TRUE,"lead rs12369480 (cis p=7.8e-98)"
"ENSG00000136715","SAP130","cad",1,-0.389200210465857,0.101192054721123,0.0001199864408978,0.00682481015571787,"Wald ratio",TRUE,"lead rs114192718 (cis p=3.4e-89)"
"ENSG00000137076","TLN1","cad",1,-0.605928906138579,0.186691608918373,0.0011719761537072,0.0348859027498036,"Wald ratio",TRUE,"lead rs7862695 (cis p=5.8e-08)"
"ENSG00000137310","TCF19","cad",1,0.0995831753662331,0.0278091314187619,0.000342344050254129,0.0144780949206897,"Wald ratio",TRUE,"lead rs111243857 (cis p=3.3e-310)"
"ENSG00000137815","RTF1","cad",1,0.20302689815675,0.0486593392276507,3.01389645416633e-05,0.00226815028025082,"Wald ratio",TRUE,"lead rs1942 (cis p=3.2e-98)"
"ENSG00000137825","ITPKA","cad",1,0.350757985997199,0.102238874842233,0.000601872382140732,0.0217548699702346,"Wald ratio",TRUE,"lead rs11635906 (cis p=7.4e-29)"
"ENSG00000138131","LOXL4","cad",1,-0.653060411883109,0.14285696509943,4.84410412635905e-06,0.000542650595834497,"Wald ratio",TRUE,"lead rs1983865 (cis p=5.8e-12)"
"ENSG00000138160","KIF11","cad",1,-0.415879226907146,0.108653131354119,0.000129406067643487,0.00713922572431642,"Wald ratio",TRUE,"lead rs10882098 (cis p=6.9e-21)"
"ENSG00000138297","TIMM23","cad",1,-0.543211063185592,0.17536735110716,0.00195120251011373,0.0497116264512483,"Wald ratio",TRUE,"lead rs11592181 (cis p=8.6e-17)"
"ENSG00000138439","FAM117B","cad",1,-0.0915696601536536,0.0261053855701205,0.000452011522211352,0.017831368517343,"Wald ratio",TRUE,"lead rs10048682 (cis p=3.3e-310)"
